"id";"winerys";"wine";"winetype";"country region";"averages";"reviews";"images"
"250";"Schramsberg";"J. Schram Brut 2006";"Sparkling";"United States
·
North Coast";"4.6";"143 ratings";"https://images.vivino.com/thumbs/4NLjpfRDSeaCN147hSePKA_pb_x300.png"
"251";"Krug";"Brut Champagne 2005";"Sparkling";"France
·
Champagne";"4.6";"139 ratings";"https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png"
"252";"Jacques Selosse";"Lieux-dits Les Chantereines Extra Brut Champagne Grand Cru 'Avize' N.V.";"Sparkling";"France
·
Champagne Grand Cru 'Avize'";"4.6";"138 ratings";"https://images.vivino.com/thumbs/LZnxy7C4RFGeNi96DFZAVg_pb_x300.png"
"253";"Mailly";"Les Échansons 2007";"Sparkling";"France
·
Champagne";"4.6";"135 ratings";"https://images.vivino.com/thumbs/AQXxn3uiSzG9fRKZgirhdA_pb_x300.png"
"254";"Veuve Clicquot";"Privée Brut Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"136 ratings";"https://images.vivino.com/thumbs/esk8UGj7RA6cv50SJSzTlA_pb_x300.png"
"255";"Dom Pérignon";"P2 Plénitude Brut Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"134 ratings";"https://images.vivino.com/thumbs/n5By4_iWSS2Zmf7anQtL_Q_pb_x300.png"
"256";"Krug";"Brut Champagne 2014";"Sparkling";"France
·
Champagne";"4.6";"132 ratings";"https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png"
"257";"Krug";"Collection Brut Champagne 1995";"Sparkling";"France
·
Champagne";"4.6";"128 ratings";"https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png"
"258";"Collard Picard";"Cuvée des Archives Millesime Brut Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"131 ratings";"https://images.vivino.com/thumbs/jt4N6-XGQd6JlF8wve_Tmw_pb_x300.png"
"259";"Dom Pérignon";"P3 Plénitude Brut Champagne 2004";"Sparkling";"France
·
Champagne";"4.6";"125 ratings";"https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png"
"260";"Henri Giraud";"Fût de Chêne Brut Collection Champagne Grand Cru 'Aÿ' 2009";"Sparkling";"France
·
Champagne Grand Cru 'Aÿ'";"4.6";"123 ratings";"https://images.vivino.com/thumbs/YdjjMzrZS9WbzKJwC5cb2w_pb_x300.png"
"261";"Perrier-Jouët";"Belle Epoque Blanc de Blancs Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"123 ratings";"https://images.vivino.com/thumbs/n29_C8wiQbSOYlK12BRcuQ_pb_x300.png"
"262";"Bruno Paillard";"N.P.U Champagne (Nec Plus Ultra) 2002";"Sparkling";"France
·
Champagne";"4.6";"123 ratings";"https://images.vivino.com/thumbs/qdpXp4BrTmyQrQqzWKNajA_pb_x300.png"
"263";"Laurent-Perrier";"Alexandra Champagne Rosé (Grande Cuvée) 1998";"Sparkling";"France
·
Champagne";"4.6";"119 ratings";"https://images.vivino.com/thumbs/pLSFom4yT_KoBYN1nJ-i6Q_pb_x300.png"
"264";"Laurent-Perrier";"Grand Siècle Champagne (Grande Cuvée) 2012";"Sparkling";"France
·
Champagne";"4.6";"118 ratings";"https://images.vivino.com/thumbs/wecCYV_PSH--fpuJPuaDSw_pb_x300.png"
"265";"Jacques Selosse";"Contraste Blanc de Noirs Brut Champagne Grand Cru N.V.";"Sparkling";"France
·
Champagne Grand Cru";"4.6";"118 ratings";"https://images.vivino.com/thumbs/V0GGcuF3TKKsrd23RlNAEw_pb_x300.png"
"266";"Bollinger";"La Grande Année Brut Champagne 1995";"Sparkling";"France
·
Champagne";"4.6";"115 ratings";"https://images.vivino.com/thumbs/8M16YAr5RCCsuf7C6sz3Bg_pb_x300.png"
"267";"Collard Picard";"Cuvée des Archives Millesime Brut Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"114 ratings";"https://images.vivino.com/thumbs/jt4N6-XGQd6JlF8wve_Tmw_pb_x300.png"
"268";"Henri Giraud";"Argonne Brut Champagne Grand Cru 'Aÿ' 2002";"Sparkling";"France
·
Champagne Grand Cru 'Aÿ'";"4.6";"114 ratings";"https://images.vivino.com/thumbs/vP4bj-HpSXirORyJAcf5pQ_pb_x300.png"
"269";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 1988";"Sparkling";"France
·
Champagne";"4.6";"114 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"270";"Dom Pérignon";"Brut Champagne 1971";"Sparkling";"France
·
Champagne";"4.6";"113 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"271";"Jacques Selosse";"Initial Blanc de Blancs Brut Champagne Grand Cru 'Avize' 2013";"Sparkling";"France
·
Champagne Grand Cru 'Avize'";"4.6";"110 ratings";"https://images.vivino.com/thumbs/AOpJlbxcR-ynd7-AREcNHg_pb_x300.png"
"272";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore Collezione N.V.";"Sparkling";"Italy
·
Trento";"4.6";"115 ratings";"https://images.vivino.com/thumbs/scfzo46XQ0-zCIoPkU8LuQ_pb_x300.png"
"273";"Veuve Clicquot";"La Grande Dame Brut Champagne 2012";"Sparkling";"France
·
Champagne";"4.6";"110 ratings";"https://images.vivino.com/thumbs/XRbzL1s9Q_qZwnGZwPXnNA_pb_x300.png"
"274";"Charles Heidsieck";"Brut Réserve Charlie Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"107 ratings";"https://images.vivino.com/thumbs/PxgKVrRLT7uBaxhTiiCtCw_pb_x300.png"
"275";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore 1996";"Sparkling";"Italy
·
Trento";"4.6";"106 ratings";"https://images.vivino.com/thumbs/Um2BgaKESWqOWlc9GTQzkA_pb_x300.png"
"276";"Veuve Clicquot";"La Grande Dame Brut Rosé Champagne 2006";"Sparkling";"France
·
Champagne";"4.6";"106 ratings";"https://images.vivino.com/thumbs/pON9usEiTWKCbLmuwo9IaA_pb_x300.png"
"277";"Perrier-Jouët";"Belle Epoque Rosé Brut Champagne 2005";"Sparkling";"France
·
Champagne";"4.6";"104 ratings";"https://images.vivino.com/thumbs/xMAIUxGvSTi0d9yOOu8bdw_pb_x300.png"
"278";"Pommery";"Cuvée Louise Brut Champagne 1995";"Sparkling";"France
·
Champagne";"4.6";"102 ratings";"https://images.vivino.com/thumbs/vquoqlrZQxumpIiEkjhq6w_pb_x300.png"
"279";"Bollinger";"R.D Extra Brut Champagne (Récemment Dégorgé) 1999";"Sparkling";"France
·
Champagne";"4.6";"98 ratings";"https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png"
"280";"Laurent-Perrier";"Grand Siècle Champagne (Grande Cuvée) 1990";"Sparkling";"France
·
Champagne";"4.6";"98 ratings";"https://images.vivino.com/thumbs/wecCYV_PSH--fpuJPuaDSw_pb_x300.png"
"281";"Deutz";"Cuvée William Deutz Millesimé Brut Champagne 1996";"Sparkling";"France
·
Champagne";"4.6";"97 ratings";"https://images.vivino.com/thumbs/ESYanfTqS-iX1q_mEGF9hA_pb_x300.png"
"282";"Dom Pérignon";"Brut Champagne 2010";"Sparkling";"France
·
Champagne";"4.6";"97 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"283";"Dom Pérignon";"Brut Rosé Champagne 1990";"Sparkling";"France
·
Champagne";"4.6";"96 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"284";"Chandon";"Étoile Tête de Cuvée 2008";"Sparkling";"United States
·
Napa Valley";"4.6";"94 ratings";"https://images.vivino.com/thumbs/6Q8CqbCER66MswFqATGTZQ_pb_x300.png"
"285";"Charles Heidsieck";"Blanc des Millenaires Millésime Brut Champagne 1985";"Sparkling";"France
·
Champagne";"4.6";"93 ratings";"https://images.vivino.com/thumbs/rgfSN2TaTluKQDDGcd2v2Q_pb_x300.png"
"286";"Jacques Selosse";"Initial Blanc de Blancs Brut Champagne Grand Cru 'Avize' 2014";"Sparkling";"France
·
Champagne Grand Cru 'Avize'";"4.6";"87 ratings";"https://images.vivino.com/thumbs/AOpJlbxcR-ynd7-AREcNHg_pb_x300.png"
"287";"Philipponnat";"Clos des Goisses Champagne 2001";"Sparkling";"France
·
Champagne";"4.6";"85 ratings";"https://images.vivino.com/thumbs/2YxW2HUvTPOzKDMlWJsz9g_pb_x300.png"
"288";"Schramsberg";"J. Schram Brut Rosé 2009";"Sparkling";"United States
·
North Coast";"4.6";"85 ratings";"https://images.vivino.com/thumbs/VyG4h_8mT5Sg3VtNJZSuMg_pb_x300.png"
"289";"Pommery";"Cuvée Louise Brut Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"84 ratings";"https://images.vivino.com/thumbs/vquoqlrZQxumpIiEkjhq6w_pb_x300.png"
"290";"Ruinart";"Dom Ruinart Blanc de Blancs Brut Champagne 1988";"Sparkling";"France
·
Champagne";"4.6";"83 ratings";"https://images.vivino.com/thumbs/vQTah90PTwG-jIJZYQTtmw_pb_x300.png"
"291";"Krug";"Collection Brut Champagne 2003";"Sparkling";"France
·
Champagne";"4.6";"82 ratings";"https://images.vivino.com/thumbs/ECz-28QOTx-JgpyjS9JtPg_pb_x300.png"
"292";"Rosell Boher";"Grande Cuvée Millésimée 2012";"Sparkling";"Argentina
·
Mendoza";"4.6";"81 ratings";"https://images.vivino.com/thumbs/q46iCSI0Txy_U2ZOPt5-zg_pb_x300.png"
"293";"Sapience";"Champagne 2008";"Sparkling";"France
·
Champagne";"4.6";"80 ratings";"https://images.vivino.com/thumbs/c6qdZqjyT_Olbyy0M9apVA_pb_x300.png"
"294";"Krug";"Brut Champagne 2013";"Sparkling";"France
·
Champagne";"4.6";"80 ratings";"https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png"
"295";"Jacques Selosse";"Substance Blanc de Blancs Brut Champagne Grand Cru 'Avize' 2008";"Sparkling";"France
·
Champagne Grand Cru 'Avize'";"4.6";"79 ratings";"https://images.vivino.com/thumbs/4qjMPPbiQda_57Qct7cX-g_pb_x300.png"
"296";"Jacques Selosse";"Sous le Mont Blanc de Noirs Extra Brut Champagne Premier Cru N.V.";"Sparkling";"France
·
Champagne Premier Cru";"4.6";"78 ratings";"https://images.vivino.com/thumbs/ec_CNOjyQb-cbAUYbV-H9w_pb_x300.png"
"297";"Dom Pérignon";"Oenothèque Brut Champagne 1992";"Sparkling";"France
·
Champagne";"4.6";"77 ratings";"https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png"
"298";"Gramona";"Cava Enoteca Finca de L'Origen Brut Nature N.V.";"Sparkling";"Spain
·
Cava";"4.6";"76 ratings";"https://images.vivino.com/thumbs/WH4Nzp_ETPOXIgCoW5-6xw_pb_x300.png"
"299";"Doyard";"La Libertine Doux Champagne N.V.";"Sparkling";"France
·
Champagne";"4.6";"76 ratings";"https://images.vivino.com/thumbs/cLjuQUxmRc2EAPxuY838wg_pb_x300.png"
"300";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore 1994";"Sparkling";"Italy
·
Trento";"4.6";"75 ratings";"https://images.vivino.com/thumbs/Um2BgaKESWqOWlc9GTQzkA_pb_x300.png"
"301";"Krug";"Brut Champagne 2001";"Sparkling";"France
·
Champagne";"4.6";"73 ratings";"https://images.vivino.com/thumbs/hHWcWh-GS52nYUL9t0Yy-Q_pb_x300.png"
"302";"Rosell Boher";"Grand Cuvee Edicion Limitada 70 Meses N.V.";"Sparkling";"Argentina
·
Mendoza";"4.6";"72 ratings";"https://images.vivino.com/thumbs/6eiS4-RxRPGuBuP_5OdGuA_pb_x300.png"
"303";"Veuve Clicquot";"Cuvée Saint-Pétersbourg Brut Champagne 1993";"Sparkling";"France
·
Champagne";"4.6";"71 ratings";"https://images.vivino.com/thumbs/allYkjnVTsiq2Uhv4pt7kg_pb_x300.png"
"304";"Agrapart & Fils";"Avizoise Blanc de Blancs Extra Brut Champagne Grand Cru 'Avize' 2011";"Sparkling";"France
·
Champagne Grand Cru 'Avize'";"4.6";"71 ratings";"https://images.vivino.com/thumbs/iZ_PLEJ1Qn6VXxbRTqBQMg_pb_x300.png"
"305";"Bollinger";"Vieilles Vignes Françaises Blanc de Noirs Brut Champagne 1999";"Sparkling";"France
·
Champagne";"4.6";"71 ratings";"https://images.vivino.com/thumbs/yYHkkUczRVaBfBBl1NAoww_pb_x300.png"
"306";"Salon";"Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1985";"Sparkling";"France
·
Champagne";"4.6";"68 ratings";"https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png"
"307";"Ferrari";"'Giulio Ferrari' Riserva del Fondatore 1993";"Sparkling";"Italy
·
Trento";"4.6";"66 ratings";"https://images.vivino.com/thumbs/Um2BgaKESWqOWlc9GTQzkA_pb_x300.png"
"308";"Dom Pérignon";"Brut Rosé Champagne 1992";"Sparkling";"France
·
Champagne";"4.6";"65 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"309";"Ca' del Bosco";"Cuvée Annamaria Clementi Rosé (Extra Brut) 2004";"Sparkling";"Italy
·
Franciacorta";"4.6";"65 ratings";"https://images.vivino.com/thumbs/D_jmGTAKTeKcXtV0_aksJw_pb_x300.png"
"310";"Pommery";"Brut Cuvée Louise Rosé Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"61 ratings";"https://images.vivino.com/thumbs/1i4L47fgTnqFOIq0QXeQyA_pb_x300.png"
"311";"Salon";"Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1983";"Sparkling";"France
·
Champagne";"4.6";"61 ratings";"https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png"
"312";"Dom Pérignon";"Oenothèque Brut Champagne 1971";"Sparkling";"France
·
Champagne";"4.6";"60 ratings";"https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png"
"313";"Domaine Carneros";"Le Rêve Blanc de Blancs 2005";"Sparkling";"United States
·
Los Carneros";"4.6";"60 ratings";"https://images.vivino.com/thumbs/uyjGZeJIRQOErM4DGncEMg_pb_x300.png"
"314";"Dom Pérignon";"P3 Plénitude Brut Champagne 2003";"Sparkling";"France
·
Champagne";"4.6";"59 ratings";"https://images.vivino.com/thumbs/URFBcLe4TNar72CXLie8Kg_pb_x300.png"
"315";"Veuve Clicquot";"Brut Rosé Champagne 1989";"Sparkling";"France
·
Champagne";"4.6";"59 ratings";"https://images.vivino.com/thumbs/LdliVg43S6iEFAqrvdiwbg_pb_x300.png"
"316";"Pommery";"Cuvée Louise Brut Champagne 1988";"Sparkling";"France
·
Champagne";"4.6";"59 ratings";"https://images.vivino.com/thumbs/vquoqlrZQxumpIiEkjhq6w_pb_x300.png"
"317";"Chandon";"Étoile Tête de Cuvée 2003";"Sparkling";"United States
·
Napa Valley";"4.6";"59 ratings";"https://images.vivino.com/thumbs/6Q8CqbCER66MswFqATGTZQ_pb_x300.png"
"318";"Veuve Clicquot";"La Grande Dame Brut Rosé Champagne 1995";"Sparkling";"France
·
Champagne";"4.6";"58 ratings";"https://images.vivino.com/thumbs/pON9usEiTWKCbLmuwo9IaA_pb_x300.png"
"319";"Henri Giraud";"Argonne Brut Champagne Grand Cru 'Aÿ' 2008";"Sparkling";"France
·
Champagne Grand Cru 'Aÿ'";"4.6";"58 ratings";"https://images.vivino.com/thumbs/vP4bj-HpSXirORyJAcf5pQ_pb_x300.png"
"320";"Krug";"Brut Rosé Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"58 ratings";"https://images.vivino.com/thumbs/u8kjWpe6Q2WxJqXS2tWcyw_pb_x300.png"
"321";"Billecart-Salmon";"Clos Saint-Hilaire Brut Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"56 ratings";"https://images.vivino.com/thumbs/qsDV-1yaSWi6OmT2Fm1i3A_pb_x300.png"
"322";"Charles Heidsieck";"Blanc des Millenaires Millésime Brut Champagne 1990";"Sparkling";"France
·
Champagne";"4.6";"54 ratings";"https://images.vivino.com/thumbs/rgfSN2TaTluKQDDGcd2v2Q_pb_x300.png"
"323";"Deutz";"Amour de Deutz Millesimé Rosé Brut Champagne 2008";"Sparkling";"France
·
Champagne";"4.6";"54 ratings";"https://images.vivino.com/thumbs/kVVwzqi9QsC09OGCMYshEw_pb_x300.png"
"324";"Dom Pérignon";"Brut Champagne 2016";"Sparkling";"France
·
Champagne";"4.6";"54 ratings";"https://images.vivino.com/thumbs/s5aXYaQiTu-V_xEYI3KXRg_pb_x300.png"
"325";"Bellavista";"Vittorio Moretti 2001";"Sparkling";"Italy
·
Franciacorta";"4.6";"53 ratings";"https://images.vivino.com/thumbs/oKxUpxNTQyeJxwyKg_gEuQ_pb_x300.png"
"326";"Dom Pérignon";"Brut Rosé Champagne 1988";"Sparkling";"France
·
Champagne";"4.6";"52 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"327";"Maso Martis";"Madame Martis Brut Riserva 2006";"Sparkling";"Italy
·
Trento";"4.6";"52 ratings";"https://images.vivino.com/thumbs/i5ctxF7LTsWtgaoqdLo8DA_pb_x300.png"
"328";"Thienot";"La Vigne Aux Gamins 2004";"Sparkling";"France
·
Champagne";"4.6";"51 ratings";"https://images.vivino.com/thumbs/ZmVTfovvQhSXkCbHCiegWg_pb_x300.png"
"329";"Veuve Clicquot";"Brut (Carte Jaune) Champagne 1957";"Sparkling";"France
·
Champagne";"4.6";"51 ratings";"https://images.vivino.com/thumbs/UHXRX7_ESL2Z-cTkfGQWmA_pb_x300.png"
"330";"Salon";"Le Mesnil Blanc de Blancs (Cuvée S) Brut Champagne 1982";"Sparkling";"France
·
Champagne";"4.6";"50 ratings";"https://images.vivino.com/thumbs/npULvXoQRk6stiNqDWzB6Q_pb_x300.png"
"331";"Billecart-Salmon";"Cuvée Elisabeth Salmon Brut Rosé Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"49 ratings";"https://images.vivino.com/thumbs/40fh9RJgQVWdhVplVzojiA_pb_x300.png"
"332";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) 1995";"Sparkling";"France
·
Champagne";"4.6";"48 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"333";"Veuve Clicquot";"Vintage Brut Champagne 1989";"Sparkling";"France
·
Champagne";"4.6";"47 ratings";"https://images.vivino.com/thumbs/ajfomyyMSnSbAql2YU9ysw_pb_x300.png"
"334";"Jacques Selosse";"Initial Blanc de Blancs Brut Champagne Grand Cru 'Avize' 2012";"Sparkling";"France
·
Champagne Grand Cru 'Avize'";"4.6";"46 ratings";"https://images.vivino.com/thumbs/AOpJlbxcR-ynd7-AREcNHg_pb_x300.png"
"335";"Louis Roederer";"Cristal Rosé Brut Champagne (Millésimé) 1990";"Sparkling";"France
·
Champagne";"4.6";"45 ratings";"https://images.vivino.com/thumbs/QcdE7SdeR3G1nzcAS4Scgg_pb_x300.png"
"336";"Recaredo";"Turó d’en Mota 2006";"Sparkling";"Spain
·
Cava";"4.6";"43 ratings";"https://images.vivino.com/thumbs/MC258aJ0TDyFduxJeV2NLQ_pb_x300.png"
"337";"Pol Roger";"Réserve Brut Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"41 ratings";"https://images.vivino.com/thumbs/wJK6sKFxROu5fM0-LTSj8g_pb_x300.png"
"338";"Chandon";"Étoile Tête de Cuvée 2005";"Sparkling";"United States
·
Napa Valley";"4.6";"41 ratings";"https://images.vivino.com/thumbs/6Q8CqbCER66MswFqATGTZQ_pb_x300.png"
"339";"Moët & Chandon";"Millésime Blanc Champagne 2003";"Sparkling";"France
·
Champagne";"4.6";"39 ratings";"https://images.vivino.com/thumbs/JAVkPs2RRFK9zepVTQh-Mw_pb_x300.png"
"340";"Egly-Ouriet";"Coteaux Champenois Cuvée des Grands Côtés Vieilles Vignes Grand Cru Ambonnay Rouge 2014";"Sparkling";"France
·
Coteaux Champenois";"4.6";"38 ratings";"https://images.vivino.com/thumbs/PtrWtkfBQbGlgxMjJkHD1Q_pb_x300.png"
"341";"Jacquesson";"Cuvée No. 736 Extra-Brut Champagne 2014";"Sparkling";"France
·
Champagne";"4.6";"38 ratings";"https://images.vivino.com/thumbs/sjqu2ZuMSi6SA3NJZSXBcw_pb_x300.png"
"342";"Taittinger";"Brut (Réserve) Champagne 1990";"Sparkling";"France
·
Champagne";"4.6";"38 ratings";"https://images.vivino.com/thumbs/d8MB0Wy_T26SpwopCRz5nA_pb_x300.png"
"343";"Gosset";"Extra Brut Celebris Rosé Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"38 ratings";"https://images.vivino.com/thumbs/p-5A76L-SD-Tcq70aqTi8g_pb_x300.png"
"344";"Cave Geisse";"Brut 1998";"Sparkling";"Brazil
·
Serra Gaúcha";"4.6";"38 ratings";"https://images.vivino.com/highlights/icon/best_user_rated.svg"
"345";"Pojer e Sandri";"Cuveé Extra Brut 2005";"Sparkling";"Italy
·
Vigneti delle Dolomiti";"4.6";"37 ratings";"https://images.vivino.com/thumbs/dmU9EYs6SICsLVVCKOSwUQ_pb_x300.png"
"346";"Gramona";"Cava Enoteca Finca de L'Origen Brut Nature 2001";"Sparkling";"Spain
·
Cava";"4.6";"37 ratings";"https://images.vivino.com/thumbs/WH4Nzp_ETPOXIgCoW5-6xw_pb_x300.png"
"347";"Roses de Jeanne";"La Haute Lemble Champagne 2012";"Sparkling";"France
·
Champagne";"4.6";"37 ratings";"https://images.vivino.com/thumbs/KjU_XZO0RGGFlMjpv7A8Sw_pb_x300.png"
"348";"Bollinger";"R.D Extra Brut Champagne (Récemment Dégorgé) 1982";"Sparkling";"France
·
Champagne";"4.6";"37 ratings";"https://images.vivino.com/thumbs/dZTKrd8cSdG8FJ5pgDQwKw_pb_x300.png"
"349";"Dom Pérignon";"P2 Plénitude Brut Champagne 1999";"Sparkling";"France
·
Champagne";"4.6";"36 ratings";"https://images.vivino.com/thumbs/n5By4_iWSS2Zmf7anQtL_Q_pb_x300.png"
"350";"Bollinger";"La Grande Année Brut Champagne 1989";"Sparkling";"France
·
Champagne";"4.6";"36 ratings";"https://images.vivino.com/thumbs/8M16YAr5RCCsuf7C6sz3Bg_pb_x300.png"
"351";"Marchesi di Gresy";"Moscato d'Asti La Serra 2018";"Sparkling";"Italy
·
Moscato d'Asti";"4.6";"35 ratings";"https://images.vivino.com/thumbs/1tB31v4DSRmZA_g9e_RVHQ_pb_x300.png"
"352";"Villa Rinaldi";"Barricaia Noir Grandi Annate 2004";"Sparkling";"Italy
·
Soave";"4.6";"35 ratings";"https://images.vivino.com/thumbs/JCQHDViGTs-5Bm0C8t4aYA_pb_x300.png"
"353";"Laurent-Perrier";"Brut Cuvée Champagne Rosé 2016";"Sparkling";"France
·
Champagne";"4.6";"35 ratings";"https://images.vivino.com/thumbs/vx32r_0PT0GQIAcjiUL0Ig_pb_x300.png"
"354";"Taittinger";"Comtes de Champagne Rosé 2002";"Sparkling";"France
·
Champagne";"4.6";"35 ratings";"https://images.vivino.com/thumbs/ZezH5gdWT4yo79RoOGXazQ_pb_x300.png"
"355";"Billecart-Salmon";"Brut Rosé Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"34 ratings";"https://images.vivino.com/thumbs/-opcqUgCRj6GRgeLVaxIUQ_pb_x300.png"
"356";"Vilmart & Cie";"Cuvée Creation Champagne 1998";"Sparkling";"France
·
Champagne";"4.6";"34 ratings";"https://images.vivino.com/thumbs/4A5QCMeqQBWgMuNFwd7jWA_pb_x300.png"
"357";"Louis Roederer";"Rosé Brut Champagne (Vintage) 2003";"Sparkling";"France
·
Champagne";"4.6";"33 ratings";"https://images.vivino.com/thumbs/gf5NnzjVTU283WvkoMBU3A_pb_x300.png"
"358";"De Venoge";"Louis XV Extra Brut Rosé Champagne 2006";"Sparkling";"France
·
Champagne";"4.6";"32 ratings";"https://images.vivino.com/thumbs/sWAk6RzqSEiSYyTXk1Zz9g_pb_x300.png"
"359";"Dom Pérignon";"Brut Rosé Champagne 1986";"Sparkling";"France
·
Champagne";"4.6";"32 ratings";"https://images.vivino.com/thumbs/VhLkvaMQT9ydS3DIy19kJw_pb_x300.png"
"360";"Larmandier-Bernier";"Longitude Blanc de Blancs Champagne Premier Cru 2009";"Sparkling";"France
·
Champagne Premier Cru";"4.6";"31 ratings";"https://images.vivino.com/thumbs/U_kXnWhoRpOmAaJfnx6rjQ_pb_x300.png"
"361";"Dom Pérignon";"Oenothèque Brut Champagne 1975";"Sparkling";"France
·
Champagne";"4.6";"31 ratings";"https://images.vivino.com/thumbs/-2XJ5LS9T0uFnEuseMmNvg_pb_x300.png"
"362";"Taittinger";"Collection Brut Champagne 2000";"Sparkling";"France
·
Champagne";"4.6";"31 ratings";"https://images.vivino.com/thumbs/GvVD9sSISUGqLcsdWE3zgg_pb_x300.png"
"363";"Ca' del Bosco";"Cuvée Annamaria Clementi (Extra Brut) 1997";"Sparkling";"Italy
·
Franciacorta";"4.6";"30 ratings";"https://images.vivino.com/thumbs/3Br9WURFTpidfIDX0ALCgw_pb_x300.png"
"364";"Agrapart & Fils";"Vénus Blanc de Blancs Brut Nature Champagne Grand Cru 'Avize' 2011";"Sparkling";"France
·
Champagne Grand Cru 'Avize'";"4.6";"30 ratings";"https://images.vivino.com/thumbs/iBgtFmuUREaPUPGgTrj_Yg_pb_x300.png"
"365";"Ruinart";"Brut Rosé Champagne 2006";"Sparkling";"France
·
Champagne";"4.6";"30 ratings";"https://images.vivino.com/thumbs/Eg22whhBTpi3ri01QV1f-w_pb_x300.png"
"366";"Ruinart";"Brut Rosé Champagne 2002";"Sparkling";"France
·
Champagne";"4.6";"30 ratings";"https://images.vivino.com/thumbs/Eg22whhBTpi3ri01QV1f-w_pb_x300.png"
"367";"Ruinart";"Brut (R de Ruinart) Champagne 1999";"Sparkling";"France
·
Champagne";"4.6";"30 ratings";"https://images.vivino.com/thumbs/OtiVflrBQWiLs0TGB3vlbg_pb_x300.png"
"368";"Louis Roederer";"Brut Premier Champagne 1996";"Sparkling";"France
·
Champagne Premier Cru";"4.6";"29 ratings";"https://images.vivino.com/thumbs/3PMfb042TN-5ZzzqkBEIHA_pb_x300.png"
"369";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 1981";"Sparkling";"France
·
Champagne";"4.6";"29 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"370";"Henriot";"Rosé Millésimé Brut Champagne 1990";"Sparkling";"France
·
Champagne";"4.6";"28 ratings";"https://images.vivino.com/thumbs/ao2CmSjPR5erQUEZrHyMQA_pb_x300.png"
"371";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 2003";"Sparkling";"France
·
Champagne";"4.6";"28 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"372";"Louis Roederer";"Cristal Brut Champagne (Millésimé) 1979";"Sparkling";"France
·
Champagne";"4.6";"28 ratings";"https://images.vivino.com/thumbs/bXZK_MhMQi-a2xrjEITv2A_pb_x300.png"
"373";"Billecart-Salmon";"Cuvée Nicolas François Billecart Brut Champagne 1995";"Sparkling";"France
·
Champagne";"4.6";"28 ratings";"https://images.vivino.com/thumbs/QtuMcrwFTbW3fdPD0bbqug_pb_x300.png"
