"id";"winerys";"wine";"winetype";"country region";"averages";"reviews";"images"
"261";"Château Pigoudet";"Le Grand Pigoudet Rosé N.V.";"Rose";"France
·
Coteaux d'Aix-en-Provence";"4.2";"214 ratings";"https://images.vivino.com/thumbs/fzKZr7VJTf-MW0NWL5vDCA_pb_x300.png"
"262";"Bartenura";"Malvasia Castelnuovo Don Bosco Rosé N.V.";"Rose";"Italy
·
Malvasia di Castelnuovo don Bosco";"4.2";"213 ratings";"https://images.vivino.com/thumbs/bx6znn-kQJ-hQ7GQWXlDuw_pb_x300.png"
"263";"Tenuta Il Poggione";"Rosato di Toscana Brancato 2015";"Rose";"Italy
·
Toscana";"4.2";"205 ratings";"https://images.vivino.com/thumbs/UlzJZw2ZSViSGaTrZd3Few_pb_x300.png"
"264";"Château d'Esclans";"Les Clans Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.2";"205 ratings";"https://images.vivino.com/thumbs/67wqpawVTKGh1Ibl--Zr1w_pb_x300.png"
"265";"San Salvatore";"Vetere Paestum Rosato 2016";"Rose";"Italy
·
Paestum";"4.2";"204 ratings";"https://images.vivino.com/thumbs/Is67T4-ySk6gbvW4Ty458g_pb_x300.png"
"266";"Teutonic";"Rosé (Laurel Vineyard) N.V.";"Rose";"United States
·
Chehalem Mountains";"4.2";"204 ratings";"https://images.vivino.com/thumbs/DDrh0bQqRfWoJfsQyoqh-Q_pb_x300.png"
"267";"Rezabal";"Rosé 2017";"Rose";"Spain
·
Getariako Txakolina";"4.2";"199 ratings";"https://images.vivino.com/thumbs/Jheym4PjRdKFrgRxtC9Bwg_pb_x300.png"
"268";"Colinas de São Lourenço";"Principal Rosé Téte de Cuvée 2007";"Rose";"Portugal
·
Bairrada";"4.2";"188 ratings";"https://images.vivino.com/thumbs/vmjXeGfgQiC4PiyvQX8sTw_pb_x300.png"
"269";"Pico Maccario";"Piemonte Lavignone Rosato 2017";"Rose";"Italy
·
Piemonte";"4.2";"184 ratings";"https://images.vivino.com/thumbs/5uadg-Q-RXWUdO79CA4uCQ_pb_x300.png"
"270";"Eric Kent";"Rosé N.V.";"Rose";"United States
·
Sonoma Coast";"4.2";"179 ratings";"https://images.vivino.com/thumbs/VmxzPxjKTD2S5acgHeVPtA_pb_x300.png"
"271";"Château Sainte Marguerite";"Symphonie Côtes de Provence Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"177 ratings";"https://images.vivino.com/thumbs/RxXi347kRsu_KivwmBoMzA_pb_x300.png"
"272";"Long Meadow Ranch";"Anderson Valley Rosé of Pinot Noir N.V.";"Rose";"United States
·
Anderson Valley";"4.2";"174 ratings";"https://images.vivino.com/thumbs/OhR-I6jlSPuz7Lyz2MCw6w_pb_x300.png"
"273";"Paraduxx";"Rosé N.V.";"Rose";"United States
·
Napa Valley";"4.2";"174 ratings";"https://images.vivino.com/thumbs/pN2vg4RPR9SigF5TX7696w_pb_x300.png"
"274";"Pascal Jolivet";"Sancerre Rosé 2015";"Rose";"France
·
Sancerre";"4.2";"172 ratings";"https://images.vivino.com/thumbs/PDy6pyrRQIepnH_IxE8RwQ_pb_x300.png"
"275";"Peyrassol";"Chateau Peyrassol Côtes de Provence Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"170 ratings";"https://images.vivino.com/thumbs/bgikOQJGSFWghwQ4lpdF8g_pb_x300.png"
"276";"Château La Tour de l'Évêque";"Pétale de Rosé 2018";"Rose";"France
·
Côtes de Provence";"4.2";"170 ratings";"https://images.vivino.com/thumbs/5uSM8XPUSK6AvR6oVmw1jA_pb_x300.png"
"277";"Clos Cibonne";"Cuvée Prestige Caroline Rosé N.V.";"Rose";"France
·
Côtes de Provence";"4.2";"164 ratings";"https://images.vivino.com/thumbs/CEs3G3roR3qkt0mn3gK6Ew_pb_x300.png"
"278";"Franz Haas";"Moscato Rosa Schweizer 2015";"Rose";"Italy
·
Südtirol - Alto Adige";"4.2";"164 ratings";"https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png"
"279";"L'Anglore - Eric Pfifferling";"Tavel 2015";"Rose";"France
·
Tavel";"4.2";"164 ratings";"https://images.vivino.com/thumbs/QlIar-lNTGO4UWMhuNE7gQ_pb_x300.png"
"280";"Château Saint-Maur";"L'Excellence Côtes de Provence Rosé 2018";"Rose";"France
·
Côtes de Provence";"4.2";"161 ratings";"https://images.vivino.com/thumbs/s-f3NeCPQCOlbSMmmwDUGw_pb_x300.png"
"281";"Mirabeau";"Etoile Provence Rosé 2018";"Rose";"France
·
Côtes de Provence";"4.2";"159 ratings";"https://images.vivino.com/thumbs/ctt2wzP2RmmkI6Vn7O2Oyw_pb_x300.png"
"282";"Château de Campuget";"1753 Syrah - Vermentino Rosé 2017";"Rose";"France
·
Costières-de-Nîmes";"4.2";"154 ratings";"https://images.vivino.com/thumbs/IG0LfhSDR8uRjlmun4vouQ_pb_x300.png"
"283";"Cantalupo";"Il Mimo Nebbiolo Colline Novaresi 2008";"Rose";"Italy
·
Colline Novaresi";"4.2";"152 ratings";"https://images.vivino.com/thumbs/ilHzbamqSiWL3uEnnNqmaQ_pb_x300.png"
"284";"Amuse Bouche";"Prêt à Boire Rosé N.V.";"Rose";"United States
·
Napa Valley";"4.2";"151 ratings";"https://images.vivino.com/thumbs/hNtHnTZ3Q8ynhRc1jc7Lpg_pb_x300.png"
"285";"Manincor";"La Rosé de Manincor 2017";"Rose";"Italy
·
Vigneti delle Dolomiti";"4.2";"151 ratings";"https://images.vivino.com/thumbs/zLeKMJeeRuKddvgUjmzOXA_pb_x300.png"
"286";"Domaine des Nouelles";"Rosé d'Anjou 2017";"Rose";"France
·
Rosé d'Anjou";"4.2";"150 ratings";"https://images.vivino.com/highlights/icon/top_ranked.svg"
"287";"Domaine des Diables";"Rosé Bonbon Côtes de Provence 2016";"Rose";"France
·
Côtes de Provence";"4.2";"150 ratings";"https://images.vivino.com/thumbs/MGG4mGSwQ9aiLpGuXCFvjQ_pb_x300.png"
"288";"Franz Haas";"Moscato Rosa Schweizer 2016";"Rose";"Italy
·
Südtirol - Alto Adige";"4.2";"149 ratings";"https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png"
"289";"Saint Andre de Figuiere";"Première de Figuière Rosé 2018";"Rose";"France
·
Côtes de Provence";"4.2";"144 ratings";"https://images.vivino.com/thumbs/oCF-ZahhTXOYNuSXDtZUuA_pb_x300.png"
"290";"Château Sainte Marguerite";"Symphonie Côtes de Provence Rosé 2018";"Rose";"France
·
Côtes de Provence";"4.2";"140 ratings";"https://images.vivino.com/thumbs/RxXi347kRsu_KivwmBoMzA_pb_x300.png"
"291";"Drouet Fréres";"Les Roseraies Rosé d'Anjou 2018";"Rose";"France
·
Rosé d'Anjou";"4.2";"139 ratings";"https://images.vivino.com/thumbs/mz1-HLsKT022Iy5Cu2sWwg_pb_x300.png"
"292";"Riunite";"Moscato Peach N.V.";"Rose";"Italy
·
Emilia-Romagna";"4.2";"139 ratings";"https://images.vivino.com/thumbs/AcVtS7ZrTZeOxUIoVzXSMw_pb_x300.png"
"293";"Stags' Leap";"Amparo Rosé 2015";"Rose";"United States
·
Napa Valley";"4.2";"151 ratings";"https://images.vivino.com/thumbs/U3wmjZoRSQCUm_UhNY3qfw_pb_x300.png"
"294";"Gut Oggau";"Rosé (Family Reunion) N.V.";"Rose";"Austria
·
Weinland";"4.2";"138 ratings";"https://images.vivino.com/thumbs/L897GdEYT0uWdHmgyxj9QQ_pb_x300.png"
"295";"Domaine Lafage";"La Grande Cuvée Rosé 2013";"Rose";"France
·
Côtes du Roussillon";"4.2";"137 ratings";"https://images.vivino.com/thumbs/eLc1KykxT9uFfFn0J4nGkg_pb_x300.png"
"296";"Conte Ottavio Piccolomini";"Impressioni Italiane Ponticello Vallagarina N.V.";"Rose";"Italy
·
Vallagarina";"4.2";"140 ratings";"https://images.vivino.com/highlights/icon/top_ranked.svg"
"297";"Château d’Ollières";"Rosé 2017";"Rose";"France
·
Provence";"4.2";"132 ratings";"https://images.vivino.com/thumbs/Ym9PbtvnS0mgYjfuWmMsKA_pb_x300.png"
"298";"Villa M";"Rosé N.V.";"Rose";"Italy
·
Piemonte";"4.2";"132 ratings";"https://images.vivino.com/thumbs/__JeiUHGQ5KF6LBGEREllw_pb_x300.png"
"299";"Domaines Ott";"Château Romassan Rosé (Coeur de Grain) 2012";"Rose";"France
·
Bandol";"4.2";"132 ratings";"https://images.vivino.com/thumbs/uE0N0zxUS1K36LSWVi_S_Q_pb_x300.png"
"300";"Minuty";"Rosé et Or 2012";"Rose";"France
·
Côtes de Provence";"4.2";"130 ratings";"https://images.vivino.com/thumbs/xkMPG20ZS5mehP-XH0iBXg_pb_x300.png"
"301";"Domaine de Marquiliani";"Le Rosé de Pauline N.V.";"Rose";"France
·
Corsica";"4.2";"123 ratings";"https://images.vivino.com/thumbs/z8FGNwlQQCO5qDkOtjpm5Q_pb_x300.png"
"302";"Château d’Ollières";"Rosé 2018";"Rose";"France
·
Provence";"4.2";"122 ratings";"https://images.vivino.com/thumbs/Ym9PbtvnS0mgYjfuWmMsKA_pb_x300.png"
"303";"Le Roi des Pierres";"Sancerre Rosé N.V.";"Rose";"France
·
Sancerre";"4.2";"122 ratings";"https://images.vivino.com/thumbs/5iVUziRpQ9aFTGORqhE8pg_pb_x300.png"
"304";"La Mascaronne";"Quat' Saisons Côtes de Provence 2018";"Rose";"France
·
Côtes de Provence";"4.2";"122 ratings";"https://images.vivino.com/thumbs/WaUeUV2PRm6KVLxl8qHsDQ_pb_x300.png"
"305";"Franz Haas";"Moscato Rosa Schweizer 2014";"Rose";"Italy
·
Südtirol - Alto Adige";"4.2";"121 ratings";"https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png"
"306";"North Valley";"Pinot Noir Rosé N.V.";"Rose";"United States
·
Willamette Valley";"4.2";"120 ratings";"https://images.vivino.com/thumbs/pSGD5Is1SGK2utMyU0W1nA_pb_x300.png"
"307";"Domaine du Paternel";"Rosé 2018";"Rose";"France
·
Cassis";"4.2";"116 ratings";"https://images.vivino.com/thumbs/kRCztNbFRUmIbkv_EOZaWA_pb_x300.png"
"308";"Western Cellars";"Zinfandel Rosé 2018";"Rose";"United States
·
California";"4.2";"115 ratings";"https://images.vivino.com/thumbs/nScMDK3BTiyz0P--QLiSWQ_pb_x300.png"
"309";"Wooing Tree";"Blondie 2018";"Rose";"New Zealand
·
Central Otago";"4.2";"114 ratings";"https://images.vivino.com/thumbs/60KJESfOQQeeI7SyD80Lkg_pb_x300.png"
"310";"Gut Oggau";"Rosé (Family Reunion) 2016";"Rose";"Austria
·
Weinland";"4.2";"114 ratings";"https://images.vivino.com/thumbs/L897GdEYT0uWdHmgyxj9QQ_pb_x300.png"
"311";"Scala Dei";"Pla del Àngels Rosado 2017";"Rose";"Spain
·
Priorat";"4.2";"114 ratings";"https://images.vivino.com/thumbs/R5JqTwFKSuS9SF7qFQr5-g_pb_x300.png"
"312";"San Salvatore";"Vetere Paestum Rosato 2015";"Rose";"Italy
·
Paestum";"4.2";"111 ratings";"https://images.vivino.com/thumbs/Is67T4-ySk6gbvW4Ty458g_pb_x300.png"
"313";"Scribe";"Rosé of Pinot Noir 2016";"Rose";"United States
·
Sonoma Coast";"4.2";"110 ratings";"https://images.vivino.com/thumbs/JcMStljASvegQOhoXmtZKg_pb_x300.png"
"314";"Maison Williams Chase";"Rosé 2017";"Rose";"France
·
Luberon";"4.2";"109 ratings";"https://images.vivino.com/thumbs/gr6uy4QmQSuzw0L2gkGF6w_pb_x300.png"
"315";"Château d'Esclans";"Les Clans Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"107 ratings";"https://images.vivino.com/thumbs/67wqpawVTKGh1Ibl--Zr1w_pb_x300.png"
"316";"Château Barbeyrolles";"Pétale de Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.2";"106 ratings";"https://images.vivino.com/thumbs/Sx-mc4NxQc6b0zR0HPodqw_pb_x300.png"
"317";"Lakewood";"Abby Rosé N.V.";"Rose";"United States
·
Finger Lakes";"4.2";"104 ratings";"https://images.vivino.com/thumbs/1hfYxQ_4SMqgj2iYwTUukA_pb_x300.png"
"318";"Marchandise";"Côtes de Provence Rosé 2018";"Rose";"France
·
Côtes de Provence";"4.2";"103 ratings";"https://images.vivino.com/thumbs/dWhtr5XDR762PT2bJDi-jA_pb_x300.png"
"319";"Sono Montenidoli";"Canaiuolo Rosato 2018";"Rose";"Italy
·
Toscana";"4.2";"102 ratings";"https://images.vivino.com/thumbs/_aiWDsHdRv-cMWA2zX7tmA_pb_x300.png"
"320";"Henri Badoux";"Aigle les Murailles Rosé 2017";"Rose";"Switzerland
·
Chablais";"4.2";"103 ratings";"https://images.vivino.com/thumbs/bgBJLl48QF-vX7Kit2Gi3w_pb_x300.png"
"321";"Saraceni";"Volare N.V.";"Rose";"Italy
·
Veneto";"4.2";"102 ratings";"https://images.vivino.com/thumbs/FGqi3tz4TuKyIOxY1cjvfg_pb_x300.png"
"322";"Day Wines";"Babycheeks Rosé N.V.";"Rose";"United States
·
Oregon";"4.2";"102 ratings";"https://images.vivino.com/thumbs/nY1khh1sR0eeW8VabK1qbw_pb_x300.png"
"323";"Château de Pampelonne";"Légende Côtes de Provence Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"101 ratings";"https://images.vivino.com/thumbs/AcGRR_98RCOe3GcHn6C5Cw_pb_x300.png"
"324";"Château Rasque";"Cuvée Alexandra Côtes de Provence 2013";"Rose";"France
·
Côtes de Provence";"4.2";"100 ratings";"https://images.vivino.com/thumbs/WiF8BZpYQMq901Lg9xfyUg_pb_x300.png"
"325";"Ameztoi";"Rubentis 2012";"Rose";"Spain
·
Getariako Txakolina";"4.2";"100 ratings";"https://images.vivino.com/thumbs/MuVqotNHTreQehQE5bjS4Q_pb_x300.png"
"326";"Chêne Bleu";"Rosé 2016";"Rose";"France
·
Vaucluse";"4.2";"98 ratings";"https://images.vivino.com/thumbs/h49M-L__QcCQ4x84n4QwYQ_pb_x300.png"
"327";"Maison Williams Chase";"Rosé 2016";"Rose";"France
·
Luberon";"4.2";"98 ratings";"https://images.vivino.com/thumbs/gr6uy4QmQSuzw0L2gkGF6w_pb_x300.png"
"328";"Franz Haas";"Moscato Rosa Schweizer 2017";"Rose";"Italy
·
Südtirol - Alto Adige";"4.2";"96 ratings";"https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png"
"329";"Proprieta Sperino";"Rosa del Rosa Rosato 2018";"Rose";"Italy
·
Coste della Sesia";"4.2";"95 ratings";"https://images.vivino.com/thumbs/z-SK6OnBQpe1QDXp_tReUw_pb_x300.png"
"330";"Domaine des Diables";"Rosé Bonbon Côtes de Provence 2015";"Rose";"France
·
Côtes de Provence";"4.2";"93 ratings";"https://images.vivino.com/thumbs/MGG4mGSwQ9aiLpGuXCFvjQ_pb_x300.png"
"331";"Limerick Lane";"Syrah of Rosé N.V.";"Rose";"United States
·
Russian River Valley";"4.2";"94 ratings";"https://images.vivino.com/thumbs/IUJDaRtvTpKyQCWtQn9_1g_pb_x300.png"
"332";"Franz Haas";"Moscato Rosa Schweizer 2011";"Rose";"Italy
·
Südtirol - Alto Adige";"4.2";"89 ratings";"https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png"
"333";"Château Simone";"Palette Rose 2013";"Rose";"France
·
Palette";"4.2";"88 ratings";"https://images.vivino.com/thumbs/lnQL_iedQN2WcC2L68IceQ_pb_x300.png"
"334";"Robert Sinskey";"Pinot Noir of Vin Gris 2018";"Rose";"United States
·
Los Carneros";"4.2";"87 ratings";"https://images.vivino.com/thumbs/Tdaodpr5SIqmaVqoeRgMQA_pb_x300.png"
"335";"Domaine du Castel";"Rosé du Castel 2016";"Rose";"Israel
·
Jerusalem";"4.2";"85 ratings";"https://images.vivino.com/thumbs/KXb-lXq_T8WPcy3P0Ulwhw_pb_x300.png"
"336";"Franz Haas";"Moscato Rosa Schweizer 2013";"Rose";"Italy
·
Südtirol - Alto Adige";"4.2";"85 ratings";"https://images.vivino.com/thumbs/vrIIWtC_Rcq-5EdiqvRTFQ_pb_x300.png"
"337";"Brotte";"Côtes De Provence Père Anselme Rosè 2018";"Rose";"France
·
Côtes de Provence";"4.2";"85 ratings";"https://images.vivino.com/thumbs/KUqXWIx8RASsdhscCt4VVw_pb_x300.png"
"338";"Oliver";"Blueberry Moscato N.V.";"Rose";"United States
·
Indiana";"4.2";"82 ratings";"https://images.vivino.com/thumbs/E2bv6SbeTwSwZddIxnAfsw_pb_x300.png"
"339";"Cantalupo";"Il Mimo Nebbiolo Colline Novaresi 2009";"Rose";"Italy
·
Colline Novaresi";"4.2";"80 ratings";"https://images.vivino.com/thumbs/ilHzbamqSiWL3uEnnNqmaQ_pb_x300.png"
"340";"Chêne Bleu";"Rosé 2017";"Rose";"France
·
Vaucluse";"4.2";"80 ratings";"https://images.vivino.com/thumbs/h49M-L__QcCQ4x84n4QwYQ_pb_x300.png"
"341";"Château d'Esclans";"Les Clans Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.2";"79 ratings";"https://images.vivino.com/thumbs/67wqpawVTKGh1Ibl--Zr1w_pb_x300.png"
"342";"Steininger";"Cabernet Sauvignon Rosé 2016";"Rose";"Austria
·
Niederösterreich";"4.2";"78 ratings";"https://images.vivino.com/thumbs/NnKNncAtRZqZ9Z0I54lTbw_pb_x300.png"
"343";"Berri Estates";"Rosé 2016";"Rose";"Australia
·
South Eastern Australia";"4.2";"78 ratings";"https://images.vivino.com/thumbs/aofLsnU9ScmUMob8JhTSuw_pb_x300.png"
"344";"Château de Mauny";"Rosé d'Anjou 2017";"Rose";"France
·
Rosé d'Anjou";"4.2";"77 ratings";"https://images.vivino.com/thumbs/PCbRdyZDS8SS5cntxL0rrw_pb_x300.png"
"345";"Château d'Esclans";"Garrus Rosé 2011";"Rose";"France
·
Côtes de Provence";"4.2";"74 ratings";"https://images.vivino.com/thumbs/NGq7QIE3QwSE0cAKrvPuTA_pb_x300.png"
"346";"Matthiasson";"Rosé 2015";"Rose";"United States
·
Napa Valley";"4.2";"73 ratings";"https://images.vivino.com/thumbs/jZT-TbjrRzaWoP1g9bcjUw_pb_x300.png"
"347";"L'Anglore - Eric Pfifferling";"Tavel 2017";"Rose";"France
·
Tavel";"4.2";"72 ratings";"https://images.vivino.com/thumbs/QlIar-lNTGO4UWMhuNE7gQ_pb_x300.png"
"348";"Wölffer Estate";"Summer In A Bottle Rosé 2014";"Rose";"United States
·
Long Island";"4.2";"73 ratings";"https://images.vivino.com/thumbs/J0Dp6I3eREma6PrZSQPwew_pb_x300.png"
"349";"New Age";"Rosado (Dulce Natural) 2018";"Rose";"Argentina
·
Mendoza";"4.2";"72 ratings";"https://images.vivino.com/thumbs/EO2kbEePSXq8jWKW-FW36w_pb_x300.png"
"350";"La Vidaubanaise";"Domaine des Blaïs Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.2";"72 ratings";"https://images.vivino.com/thumbs/7Y2nTl4OR5SmdM-R7wkLQA_pb_x300.png"
"351";"Quinta de Ventozelo";"Rosé de Ventozelo 2017";"Rose";"Portugal
·
Douro";"4.2";"72 ratings";"https://images.vivino.com/thumbs/1oxuSpIJRw-JNJeavInOEw_pb_x300.png"
"352";"Barone Montalto";"Passivento Nero d'Avola Rosato 2017";"Rose";"Italy
·
Terre Siciliane";"4.2";"74 ratings";"https://images.vivino.com/thumbs/853oRNc2SH-_SMT7yCMzGA_pb_x300.png"
"353";"Fattoria Aldobrandesca";"Aleatico Toscana Rosato 2016";"Rose";"Italy
·
Toscana";"4.2";"69 ratings";"https://images.vivino.com/thumbs/mu0MhRNbSma0xmVFTkt3vA_pb_x300.png"
"354";"L'Aventure";"Rosé N.V.";"Rose";"United States
·
Paso Robles";"4.2";"69 ratings";"https://images.vivino.com/thumbs/oCOFVV3zQYKZ3G0F6GviBg_pb_x300.png"
"355";"Bartenura";"Malvasia di Casorzo 2015";"Rose";"Italy
·
Malvasia di Casorzo d'Asti";"4.2";"68 ratings";"https://images.vivino.com/thumbs/sJd7QpiATmqtzQq3xwcvpg_pb_x300.png"
"356";"Monte Saline";"Vintage Rosé 2015";"Rose";"Italy
·
Veneto";"4.1";"69 ratings";"https://images.vivino.com/thumbs/KfYk6GnlQfGwCpHgip_lBA_pb_x300.png"
"357";"Attanasio";"Primitivo Salento Rosato 2015";"Rose";"Italy
·
Salento";"4.2";"67 ratings";"https://images.vivino.com/thumbs/_qlLh-E2QRCFawI1u8iyCQ_pb_x300.png"
"358";"Terra Santa";"Rosé 2018";"Rose";"France
·
Ile de Beaute";"4.2";"65 ratings";"https://images.vivino.com/thumbs/-fNmKlsJRMif2CyneoC3Uw_pb_x300.png"
"359";"L'Avenir";"Glen Rosé 2018";"Rose";"South Africa
·
Stellenbosch";"4.2";"65 ratings";"https://images.vivino.com/thumbs/1-jeI4lUQBOkBpGx2MQH7w_pb_x300.png"
"360";"Croteaux";"181 Merlot Rosé N.V.";"Rose";"United States
·
Long Island";"4.2";"65 ratings";"https://images.vivino.com/thumbs/7ZORDdvXRCepP0uwRFqg8Q_pb_x300.png"
"361";"Pascal et Nicolas Reverdy";"Terre De Maimbray Rose 2015";"Rose";"France
·
Sancerre";"4.2";"63 ratings";"https://images.vivino.com/thumbs/lMZqkpIVQXSkQv22QB-Rvg_pb_x300.png"
"362";"Barefoot";"Red Moscato 2000";"Rose";"United States
·
California";"4.2";"63 ratings";"https://images.vivino.com/thumbs/5aibQITxTBKxjlbdD3S5lA_pb_x300.png"
"363";"Château d'Esclans";"Les Clans Rosé 2010";"Rose";"France
·
Côtes de Provence";"4.2";"62 ratings";"https://images.vivino.com/thumbs/67wqpawVTKGh1Ibl--Zr1w_pb_x300.png"
"364";"Château de Saint Martin";"Eternelle Favorite Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.2";"62 ratings";"https://images.vivino.com/thumbs/ODBpWgzbSnuz-rO_guBoyg_pb_x300.png"
"365";"Comincioli";"Diamante Rosé 2015";"Rose";"Italy
·
Benaco Bresciano";"4.2";"61 ratings";"https://images.vivino.com/thumbs/1aRHSaUGSgeH7X9DnoKcUw_pb_x300.png"
"366";"Liquid Farm";"Vogelzang Vineyard Rosé 2014";"Rose";"United States
·
Happy Canyon of Santa Barbara";"4.2";"61 ratings";"https://images.vivino.com/thumbs/DRKKiypkReWEm-BpptBhQg_pb_x300.png"
"367";"Bedrock Wine Co.";"Ode To Lulu Rosé 2016";"Rose";"United States
·
California";"4.2";"61 ratings";"https://images.vivino.com/thumbs/XcIvCCwpQNK322nDhAuFzA_pb_x300.png"
"368";"Kenzo Estate";"Yui Rosé 2015";"Rose";"United States
·
Napa Valley";"4.2";"61 ratings";"https://images.vivino.com/thumbs/VETkcbQ8QyyFkZylaOiFfg_pb_x300.png"
"369";"Château Léoube";"Secret de Léoube Rosé 2016";"Rose";"France
·
Côtes de Provence";"4.2";"60 ratings";"https://images.vivino.com/thumbs/ZtUhxN_nQzGEyhnDuJ4JAw_pb_x300.png"
"370";"Antica Terra";"Erratica Rosé N.V.";"Rose";"United States
·
Willamette Valley";"4.2";"60 ratings";"https://images.vivino.com/thumbs/BabqYp3gStC0BEcKDp-BBA_pb_x300.png"
"371";"Le Contesse";"Single Fermentation Pinot Noir Rosé N.V.";"Rose";"Italy
·
Veneto";"4.2";"60 ratings";"https://images.vivino.com/thumbs/TBY2Jx51R6O7buebAiuSOQ_pb_x300.png"
"372";"Château de la Grille";"Chinon Rosé 2014";"Rose";"France
·
Chinon";"4.2";"59 ratings";"https://images.vivino.com/thumbs/q9VyEmBWSau8eMlzrUezzA_pb_x300.png"
"373";"Batič";"Rosé 2015";"Rose";"Slovenia
·
Vipava";"4.2";"58 ratings";"https://images.vivino.com/thumbs/JGtf1UccSRab3Tv4lihFNw_pb_x300.png"
"374";"Liquid Farm";"Vogelzang Vineyard Rosé 2015";"Rose";"United States
·
Happy Canyon of Santa Barbara";"4.2";"57 ratings";"https://images.vivino.com/thumbs/DRKKiypkReWEm-BpptBhQg_pb_x300.png"
"375";"Commanderie de la Bargemone";"Rosé 2018";"Rose";"France
·
Coteaux d'Aix-en-Provence";"4.2";"56 ratings";"https://images.vivino.com/thumbs/-pmXmo26QQikh-t3qLdNLw_pb_x300.png"
"376";"Margerum";"Riviera Rosé 2015";"Rose";"United States
·
San Luis Obispo County";"4.2";"56 ratings";"https://images.vivino.com/thumbs/tCjsVWC6TumMGdlmPYzwjA_pb_x300.png"
"377";"Della Staffa";"Conestabile Rosato 2017";"Rose";"Italy
·
Umbria";"4.2";"56 ratings";"https://images.vivino.com/thumbs/F12HWDn-SdCyB8nl4mn6JQ_pb_x300.png"
"378";"Long Meadow Ranch";"Anderson Valley Rosé of Pinot Noir 2016";"Rose";"United States
·
Anderson Valley";"4.2";"55 ratings";"https://images.vivino.com/thumbs/OhR-I6jlSPuz7Lyz2MCw6w_pb_x300.png"
"379";"Tenuta San Francesco";"Costa d'Amalfi Rosato 2014";"Rose";"Italy
·
Costa d'Amalfi";"4.2";"55 ratings";"https://images.vivino.com/thumbs/sXT3gjeBTBeUnfjTt1L3BQ_pb_x300.png"
"380";"Pascal Lambert";"Cuvée Mathilde Chinon Rosé N.V.";"Rose";"France
·
Chinon";"4.2";"55 ratings";"https://images.vivino.com/thumbs/MlXeZ-LaQCigZL3BVU_AlA_pb_x300.png"
"381";"Peyrassol";"Le Clos Peyrassol Côtes de Provence Rosé 2015";"Rose";"France
·
Côtes de Provence";"4.2";"55 ratings";"https://images.vivino.com/thumbs/20Ap8hJ2ScakR7gx0uidIw_pb_x300.png"
"382";"Château le Puy";"Rose-Marie N.V.";"Rose";"France
·
Blaye - Côtes de Bordeaux";"4.2";"54 ratings";"https://images.vivino.com/thumbs/Ppd7eHIwQzGQN0wZAr-hNQ_pb_x300.png"
"383";"Maison l'Envoye";"Le Saint Pâle Rosé 2016";"Rose";"France
·
Beaujolais";"4.2";"54 ratings";"https://images.vivino.com/thumbs/QqCvdPrHQnecKpCyTU3yBA_pb_x300.png"
"384";"Domaine Les Trois Terres";"Côtes de Provence Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.2";"53 ratings";"https://images.vivino.com/thumbs/GRKXuZIOTVazgzgvuoyPxQ_pb_x300.png"
"385";"Peregrine";"Pinot Noir Rosé 2016";"Rose";"New Zealand
·
Central Otago";"4.2";"53 ratings";"https://images.vivino.com/thumbs/WzGdgeDDTbGgvN1U0sallw_pb_x300.png"
"386";"Domaine de Pallus";"Messanges Rosé Chinon 2018";"Rose";"France
·
Chinon";"4.2";"52 ratings";"https://images.vivino.com/thumbs/OalSbgw8QRqQ58zuL-4szg_pb_x300.png"
"387";"Peyrassol";"Le Clos Peyrassol Côtes de Provence Rosé 2017";"Rose";"France
·
Côtes de Provence";"4.2";"51 ratings";"https://images.vivino.com/thumbs/20Ap8hJ2ScakR7gx0uidIw_pb_x300.png"
"388";"Biserno";"Sof Bibbona 2015";"Rose";"Italy
·
Terratico di Bibbona";"4.2";"50 ratings";"https://images.vivino.com/thumbs/iEwX4t8kQOafQWstJB8Clg_pb_x300.png"
"389";"Promise";"The Joy N.V.";"Rose";"United States
·
Russian River Valley";"4.2";"50 ratings";"https://images.vivino.com/thumbs/T-0OVRB-Sz-CXbyEuPlGAA_pb_x300.png"
"390";"Château de Bellet";"Cuvée Baron G. Rosé 2015";"Rose";"France
·
Bellet";"4.2";"48 ratings";"https://images.vivino.com/thumbs/EBBOjXXnSFOh5VyjzjIFlw_pb_x300.png"
