"id";"winerys";"wine";"winetype";"country region";"averages";"reviews";"images"
"256";"Inniskillin";"Riesling Icewine 2013";"Dessert";"Canada
·
Okanagan Valley";"4.6";"27 ratings";"https://images.vivino.com/thumbs/Hl_cHmMARamXrYFxRJ_6Tw_pb_x300.png"
"257";"Kellerei Meran";"Sissi Goldmuskateller Passito 2011";"Dessert";"Italy
·
Südtirol - Alto Adige";"4.6";"29 ratings";"https://images.vivino.com/thumbs/VQuNX3x5Sl-07-fCu_l0QA_pb_x300.png"
"258";"Château Filhot";"Sauternes (Grand Cru Classé) 1986";"Dessert";"France
·
Sauternes";"4.6";"27 ratings";"https://images.vivino.com/thumbs/3pdVklK5Ty6q0Sy9-tQq9w_pb_x300.png"
"259";"Jorge Ordóñez";"No. 3 Old Vines 2006";"Dessert";"Spain
·
Málaga";"4.6";"27 ratings";"https://images.vivino.com/thumbs/ysZ-YzcCSzaZ-JbgQEolaA_pb_x300.png"
"260";"Château La Tour Blanche";"Sauternes (Premier Grand Cru Classé) 1994";"Dessert";"France
·
Sauternes";"4.6";"27 ratings";"https://images.vivino.com/thumbs/p9qtTwpGRCWoEWG20jv0Sw_pb_x300.png"
"261";"Gustave Lorentz";"Gewürztraminer Vendanges Tardives Alsace Grand Cru 'Altenberg de Bergheim' 2008";"Dessert";"France
·
Alsace Grand Cru 'Altenberg de Bergheim'";"4.6";"26 ratings";"https://images.vivino.com/thumbs/DHdDn9cWTOOFwycR4MdU5A_pb_x300.png"
"262";"José Maria da Fonseca";"Bastardinho de Azeitão 30 Anos 2008";"Dessert";"Portugal
·
Península de Setúbal";"4.6";"26 ratings";"https://thumbs.vivino.com/avatars/000i4qz2psoc9f2ba76a89d_50x50.jpg"
"263";"Masi";"Mezzanella Recioto della Valpolicella Classico Amandorlato 2012";"Dessert";"Italy
·
Recioto della Valpolicella";"4.6";"26 ratings";"https://images.vivino.com/thumbs/15BaEmPXSs-GJWwX1DFD1A_pb_x300.png"
"264";"Hugel";"Sélection de Grains Nobles Pinot Gris 1999";"Dessert";"France
·
Alsace";"4.6";"26 ratings";"https://images.vivino.com/thumbs/q-FR8RtaS2yi0k9gkhNb0g_pb_x300.png"
"265";"Vientos";"Alcyone 2007";"Dessert";"Uruguay
·
Atlàntida";"4.6";"26 ratings";"https://images.vivino.com/thumbs/7awBfbuBReGzKn8rw0DixQ_pb_x300.png"
"266";"Château Guiraud";"Sauternes (Premier Grand Cru Classé) 1975";"Dessert";"France
·
Sauternes";"4.6";"26 ratings";"https://images.vivino.com/thumbs/seeWxpDkRimnnDRRdUoRDQ_pb_x300.png"
"267";"Château Romer du Hayot";"Sauternes (Grand Cru Classé) 1990";"Dessert";"France
·
Sauternes";"4.6";"27 ratings";"https://images.vivino.com/thumbs/Lw0JSKV-Tv-8wasxxoFUrw_pb_x300.png"
"268";"Azienda Agricola Accornero";"Brigantino Casorzo 2013";"Dessert";"Italy
·
Malvasia di Casorzo d'Asti";"4.6";"25 ratings";"https://images.vivino.com/thumbs/oJhe3lgkRSSPwj2Rtw3FLw_pb_x300.png"
"269";"Château Mossé";"Rivesaltes 1935";"Dessert";"France
·
Rivesaltes";"4.6";"25 ratings";"https://images.vivino.com/thumbs/T-hk_iopTGW9TYPDPJL1gw_pb_x300.png"
"270";"Fattoria di Lucignano";"Vin Santo del Chianti 2006";"Dessert";"Italy
·
Vin Santo del Chianti";"4.6";"25 ratings";"https://images.vivino.com/thumbs/lriZN55bQNazpbgrclWHdg_pb_x300.png"
"271";"Barbeito";"Boal 1978";"Dessert";"Portugal
·
Madeira";"4.6";"25 ratings";"https://images.vivino.com/thumbs/FcJGzH02SSumDD3P_0qkSg_pb_x300.png"
"272";"Donnafugata";"Ben Ryé Passito di Pantelleria N.V.";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"11986 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"273";"Donnafugata";"Ben Ryé Passito di Pantelleria 2012";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"1864 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"274";"Donnafugata";"Ben Ryé Passito di Pantelleria 2015";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"1764 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"275";"Donnafugata";"Ben Ryé Passito di Pantelleria 2011";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"1750 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"276";"Donnafugata";"Ben Ryé Passito di Pantelleria 2014";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"1698 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"277";"Dolce";"Dolce (Late Harvest) N.V.";"Dessert";"United States
·
Napa Valley";"4.5";"1331 ratings";"https://images.vivino.com/thumbs/Sjyvsv8cQJqxqIjXbKWI8g_pb_x300.png"
"278";"Oremus";"Tokaji Aszú 6 Puttonyos N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"1298 ratings";"https://images.vivino.com/thumbs/A_ZXkuF6TSO7uwtUKswu5g_pb_x300.png"
"279";"Groot Constantia";"Grand Constance N.V.";"Dessert";"South Africa
·
Constantia";"4.5";"1135 ratings";"https://images.vivino.com/thumbs/DODNA6a0RB6zZjm_6lAL6Q_pb_x300.png"
"280";"Donnafugata";"Ben Ryé Passito di Pantelleria 2016";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"1027 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"281";"Didier Dagueneau (Louis-Benjamin Dagueneau)";"Les Jardins de Babylone Moelleux N.V.";"Dessert";"France
·
Jurançon";"4.5";"933 ratings";"https://images.vivino.com/thumbs/lZQrVzCaR2-JVOqOfKerdQ_pb_x300.png"
"282";"Klein Constantia";"Vin de Constance (Natural Sweet) 2007";"Dessert";"South Africa
·
Constantia";"4.5";"764 ratings";"https://images.vivino.com/thumbs/EKZ0KF4gS4eVwXbsNs-jyQ_pb_x300.png"
"283";"Donnafugata";"Ben Ryé Passito di Pantelleria 2013";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"690 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"284";"Donnafugata";"Ben Ryé Passito di Pantelleria 2010";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"590 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"285";"Oremus";"Tokaji Aszú 5 Puttonyos 2006";"Dessert";"Hungary
·
Tokaj";"4.5";"511 ratings";"https://images.vivino.com/thumbs/Ys-_l45SQQeQpEdZaAnY9w_pb_x300.png"
"286";"Donnafugata";"Ben Ryé Passito di Pantelleria 2009";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"433 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"287";"Royal Tokaji";"Aszú 6 puttonyos 2013";"Dessert";"Hungary
·
Tokaj";"4.5";"431 ratings";"https://images.vivino.com/thumbs/GRFFX4I8R6yyfgcwrYOnYQ_pb_x300.png"
"288";"Donnafugata";"Ben Ryè Passito di Pantelleria Edizione Limitata N.V.";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"421 ratings";"https://images.vivino.com/thumbs/t-B11h9fSM6omIela450TQ_pb_x300.png"
"289";"Château Climens";"Barsac (Premier Grand Cru Classé) 2005";"Dessert";"France
·
Barsac";"4.5";"368 ratings";"https://images.vivino.com/thumbs/nA-TeA6IRL6ITv-2DPy8rw_pb_x300.png"
"290";"Château Suduiraut";"Sauternes (Premier Grand Cru Classé) 2001";"Dessert";"France
·
Sauternes";"4.5";"365 ratings";"https://images.vivino.com/thumbs/yyAgH9OpQjKEBxg1N1RBmA_pb_x300.png"
"291";"Ornellaia";"Ornus N.V.";"Dessert";"Italy
·
Toscana";"4.5";"349 ratings";"https://images.vivino.com/thumbs/YJiN_11fQRS1kzfHxY_BVA_pb_x300.png"
"292";"Domaine de La Romanée-Conti";"Marc de Bourgogne N.V.";"Dessert";"France
·
Côte de Nuits";"4.5";"327 ratings";"https://images.vivino.com/thumbs/c72rd3npSt2AXdIboFF7cg_pb_x300.png"
"293";"Oremus";"Tokaji Aszú 5 Puttonyos 2000";"Dessert";"Hungary
·
Tokaj";"4.5";"314 ratings";"https://images.vivino.com/thumbs/Ys-_l45SQQeQpEdZaAnY9w_pb_x300.png"
"294";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1990";"Dessert";"France
·
Sauternes";"4.5";"288 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"295";"Groot Constantia";"Grand Constance 2015";"Dessert";"South Africa
·
Constantia";"4.5";"277 ratings";"https://images.vivino.com/thumbs/DODNA6a0RB6zZjm_6lAL6Q_pb_x300.png"
"296";"Klein Constantia";"Vin de Constance (Natural Sweet) 2012";"Dessert";"South Africa
·
Constantia";"4.5";"277 ratings";"https://images.vivino.com/thumbs/EKZ0KF4gS4eVwXbsNs-jyQ_pb_x300.png"
"297";"Château Doisy-Daëne";"L'Extravagant de Doisy-Daëne Sauternes N.V.";"Dessert";"France
·
Sauternes";"4.5";"258 ratings";"https://images.vivino.com/thumbs/mUZV67WJR_i89KkbhYMhHg_pb_x300.png"
"298";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1988";"Dessert";"France
·
Sauternes";"4.5";"246 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"299";"Tokaj Classic";"Tokaji Aszú 6 Puttonyos N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"242 ratings";"https://images.vivino.com/thumbs/BeCBTxu1T2OAFATSYqcdTw_pb_x300.png"
"300";"Inniskillin";"Vidal Icewine 2006";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"232 ratings";"https://images.vivino.com/thumbs/kJaG7U7GQtCx4CAnMMU_4Q_pb_x300.png"
"301";"Oremus";"Tokaji Aszú 5 Puttonyos 2002";"Dessert";"Hungary
·
Tokaj";"4.5";"230 ratings";"https://images.vivino.com/thumbs/Ys-_l45SQQeQpEdZaAnY9w_pb_x300.png"
"302";"Lis Neris";"Venezia Giulia Tal Lùc Bianco Passito N.V.";"Dessert";"Italy
·
Venezia Giulia";"4.5";"220 ratings";"https://images.vivino.com/thumbs/Rz1v85mWSq6bNGUEAdCpfQ_pb_x300.png"
"303";"Château d'Yquem";"Sauternes 1993";"Dessert";"France
·
Sauternes";"4.5";"220 ratings";"https://images.vivino.com/thumbs/Jt7xLGXcSA22gVYMyBJjGg_pb_x300.png"
"304";"Philippe Foreau";"Reserve Vouvray Moelleux N.V.";"Dessert";"France
·
Vouvray";"4.5";"219 ratings";"https://images.vivino.com/thumbs/LYZcds4uQfSbTEqCmRRPPw_pb_x300.png"
"305";"Marco de Bartoli";"Bukkuram Sole d'Agosto Passito di Pantelleria 2013";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"212 ratings";"https://images.vivino.com/thumbs/dqlB8OnYTN2zxb-VUCc1cQ_pb_x300.png"
"306";"Királyudvar";"Tokaji Aszú 6 Puttonyos N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"212 ratings";"https://images.vivino.com/thumbs/GLTn3UFQTBefY_ViLrUzUA_pb_x300.png"
"307";"Château Pajzos";"Esszencia N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"209 ratings";"https://images.vivino.com/thumbs/CtB85ZqZRgWClxM-8al9iA_pb_x300.png"
"308";"Château Climens";"Barsac (Premier Grand Cru Classé) 2009";"Dessert";"France
·
Barsac";"4.5";"202 ratings";"https://images.vivino.com/thumbs/nA-TeA6IRL6ITv-2DPy8rw_pb_x300.png"
"309";"Inniskillin";"Vidal Icewine 2016";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"198 ratings";"https://images.vivino.com/thumbs/BCR0dcHqTgCyi9s_kBxOUw_pb_x300.png"
"310";"Royal Tokaji";"Nyulászó 6 Puttonyos Aszú N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"194 ratings";"https://images.vivino.com/thumbs/z4hKF8_2QeOrWGZnPs-zbg_pb_x300.png"
"311";"Rocca di Montegrossi";"Vin Santo del Chianti Classico N.V.";"Dessert";"Italy
·
Vin Santo del Chianti Classico";"4.5";"191 ratings";"https://images.vivino.com/thumbs/x6N6MStvSceDOWXXsQTSzw_pb_x300.png"
"312";"Royal Tokaji";"Szt. Tamás 6 Puttonyos Aszú N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"182 ratings";"https://images.vivino.com/thumbs/Vt4D_RCrSmqjPzWGNjHGJw_pb_x300.png"
"313";"Marco de Bartoli";"Bukkuram Padre della Vigna Passito di Pantelleria 2012";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"181 ratings";"https://images.vivino.com/thumbs/Ol8YgSHcQ7yuUg8Ax_impw_pb_x300.png"
"314";"Disznókó";"Tokaji Aszú Eszencia N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"177 ratings";"https://images.vivino.com/thumbs/6Mz5mgAsTKCKN-7Jd80fFQ_pb_x300.png"
"315";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1983";"Dessert";"France
·
Sauternes";"4.5";"171 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"316";"Château Dereszla";"Aszú Eszencia N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"171 ratings";"https://images.vivino.com/thumbs/iVIBmWvGRni4465vHIlxMw_pb_x300.png"
"317";"Oremus";"Tokaji Aszú 6 Puttonyos 2008";"Dessert";"Hungary
·
Tokaj";"4.5";"166 ratings";"https://images.vivino.com/thumbs/A_ZXkuF6TSO7uwtUKswu5g_pb_x300.png"
"318";"Sauska";"Tokaji Aszú 5 Puttonyos 2003";"Dessert";"Hungary
·
Tokaj";"4.5";"158 ratings";"https://images.vivino.com/thumbs/ywY9OFT5SouXzV3tdq9mVQ_pb_x300.png"
"319";"Sauska";"Tokaji Aszú Essencia N.V.";"Dessert";"Hungary
·
Tokaj";"4.5";"158 ratings";"https://images.vivino.com/thumbs/G69ipe3mR7SAztU90JBiVg_pb_x300.png"
"320";"Dolce";"Dolce (Late Harvest) 2008";"Dessert";"United States
·
Napa Valley";"4.5";"157 ratings";"https://images.vivino.com/thumbs/Sjyvsv8cQJqxqIjXbKWI8g_pb_x300.png"
"321";"Disznókó";"Tokaji Aszú 6 Puttonyos 1999";"Dessert";"Hungary
·
Tokaj";"4.5";"151 ratings";"https://images.vivino.com/thumbs/ga49QVi8TROAuuppZ--QVQ_pb_x300.png"
"322";"Hétszölö";"Tokaji Aszú 5 Puttonyos 2001";"Dessert";"Hungary
·
Tokaj";"4.5";"150 ratings";"https://images.vivino.com/thumbs/2HgL6NSxS5yXnHD_551uXw_pb_x300.png"
"323";"Château Suduiraut";"Sauternes (Premier Grand Cru Classé) 1982";"Dessert";"France
·
Sauternes";"4.5";"149 ratings";"https://images.vivino.com/thumbs/yyAgH9OpQjKEBxg1N1RBmA_pb_x300.png"
"324";"Brunelli";"Recioto della Valpolicella Classico 2015";"Dessert";"Italy
·
Recioto della Valpolicella Classico";"4.5";"148 ratings";"https://images.vivino.com/thumbs/mIG8DP1BR5GEK8FimhELkw_pb_x300.png"
"325";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1986";"Dessert";"France
·
Sauternes";"4.5";"146 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"326";"Marzadro";"Le Diciotto Lune Grappa Stravecchia 2014";"Dessert";"Italy
·
Trentino-Alto Adige";"4.5";"146 ratings";"https://images.vivino.com/thumbs/6S1t-ubjTrS0aD1e3d8iyw_pb_x300.png"
"327";"Jorge Ordóñez";"No. 3 Old Vines N.V.";"Dessert";"Spain
·
Málaga";"4.5";"143 ratings";"https://images.vivino.com/thumbs/ysZ-YzcCSzaZ-JbgQEolaA_pb_x300.png"
"328";"Szepsy";"Tokaji Szamorodni 2013";"Dessert";"Hungary
·
Tokaj";"4.5";"143 ratings";"https://images.vivino.com/thumbs/8O1sc2epSi20ndPrfTnCjw_pb_x300.png"
"329";"Patricius";"Aszú 5 Puttonyos 2000";"Dessert";"Hungary
·
Tokaj";"4.5";"139 ratings";"https://images.vivino.com/thumbs/h7rAfXEqTfu0Lz2G4nRw1g_pb_x300.png"
"330";"Oremus";"Tokaji Aszú 6 Puttonyos 2006";"Dessert";"Hungary
·
Tokaj";"4.5";"138 ratings";"https://images.vivino.com/thumbs/A_ZXkuF6TSO7uwtUKswu5g_pb_x300.png"
"331";"Dolce";"Dolce (Late Harvest) 2009";"Dessert";"United States
·
Napa Valley";"4.5";"136 ratings";"https://images.vivino.com/thumbs/Sjyvsv8cQJqxqIjXbKWI8g_pb_x300.png"
"332";"Tirecul la Gravière";"Cuvée Madame Monbazillac N.V.";"Dessert";"France
·
Monbazillac";"4.5";"135 ratings";"https://images.vivino.com/thumbs/oli9fuaVTcaYSHfmYToXww_pb_x300.png"
"333";"Dolce";"Dolce (Late Harvest) 2011";"Dessert";"United States
·
Napa Valley";"4.5";"130 ratings";"https://images.vivino.com/thumbs/Sjyvsv8cQJqxqIjXbKWI8g_pb_x300.png"
"334";"Clos Haut-Peyraguey";"Sauternes (Premier Grand Cru Classé) 2009";"Dessert";"France
·
Sauternes";"4.5";"127 ratings";"https://images.vivino.com/thumbs/72TsaRbkQR23RB_VPcNjpw_pb_x300.png"
"335";"Peller Estates";"Cabernet Franc Icewine 2016";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"126 ratings";"https://images.vivino.com/thumbs/xn0i9u9iSUS_OzM1EYK_RA_pb_x300.png"
"336";"Szepsy";"Tokaji Szamorodni 2009";"Dessert";"Hungary
·
Tokaj";"4.5";"125 ratings";"https://images.vivino.com/thumbs/8O1sc2epSi20ndPrfTnCjw_pb_x300.png"
"337";"Didier Dagueneau (Louis-Benjamin Dagueneau)";"Les Jardins de Babylone Moelleux 2009";"Dessert";"France
·
Jurançon";"4.5";"124 ratings";"https://images.vivino.com/thumbs/lZQrVzCaR2-JVOqOfKerdQ_pb_x300.png"
"338";"Masi";"Mezzanella Recioto della Valpolicella Classico Amandorlato N.V.";"Dessert";"Italy
·
Recioto della Valpolicella";"4.5";"126 ratings";"https://images.vivino.com/thumbs/15BaEmPXSs-GJWwX1DFD1A_pb_x300.png"
"339";"Oremus";"Tokaji Aszú 6 Puttonyos 2007";"Dessert";"Hungary
·
Tokaj";"4.5";"123 ratings";"https://images.vivino.com/thumbs/A_ZXkuF6TSO7uwtUKswu5g_pb_x300.png"
"340";"Groot Constantia";"Grand Constance 2013";"Dessert";"South Africa
·
Constantia";"4.5";"121 ratings";"https://images.vivino.com/thumbs/DODNA6a0RB6zZjm_6lAL6Q_pb_x300.png"
"341";"Didier Dagueneau (Louis-Benjamin Dagueneau)";"Les Jardins de Babylone Moelleux 2011";"Dessert";"France
·
Jurançon";"4.5";"120 ratings";"https://images.vivino.com/thumbs/lZQrVzCaR2-JVOqOfKerdQ_pb_x300.png"
"342";"Oremus";"Tokaji Aszú 5 Puttonyos 2003";"Dessert";"Hungary
·
Tokaj";"4.5";"120 ratings";"https://images.vivino.com/thumbs/Ys-_l45SQQeQpEdZaAnY9w_pb_x300.png"
"343";"Dozortsev Collection";"Khvanchkara - ХВАНЧКАРА N.V.";"Dessert";"Georgia
·
Kakheti";"4.5";"119 ratings";"https://images.vivino.com/thumbs/LRPIWDdwTgWHq8bw1KORkw_pb_x300.png"
"344";"Château Lafaurie-Peyraguey";"Sauternes (Premier Grand Cru Classé) 1990";"Dessert";"France
·
Sauternes";"4.5";"116 ratings";"https://images.vivino.com/thumbs/8KqQ2KDCRzmR4CiZ3QMRPg_pb_x300.png"
"345";"Dönnhoff";"Oberhäuser Brücke Riesling Eiswein N.V.";"Dessert";"Germany
·
Nahe";"4.5";"116 ratings";"https://images.vivino.com/thumbs/dmMYScOLRWSlgd2NlULEMg_pb_x300.png"
"346";"Château de Fargues";"Sauternes (Lur Saluces) 2002";"Dessert";"France
·
Sauternes";"4.5";"108 ratings";"https://images.vivino.com/thumbs/6UkCAp0zR-StH2rQSPvU-g_pb_x300.png"
"347";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1982";"Dessert";"France
·
Sauternes";"4.5";"107 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"348";"Donnafugata";"Ben Ryé Passito di Pantelleria 2006";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"102 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"349";"Fattoria Zerbina";"Scacco Matto Albana di Romagna Passito 2012";"Dessert";"Italy
·
Albana di Romagna";"4.5";"98 ratings";"https://images.vivino.com/thumbs/_UMGIz1ZRse-Cng6Dxh55A_pb_x300.png"
"350";"Avignonesi";"Vin Santo di Montepulciano 2000";"Dessert";"Italy
·
Vin Santo di Montepulciano";"4.5";"95 ratings";"https://images.vivino.com/thumbs/DfRwdHySQESlt1FIKcULbw_pb_x300.png"
"351";"Sine Qua Non";"Mr. K The Straw Man N.V.";"Dessert";"United States
·
California";"4.5";"97 ratings";"https://images.vivino.com/thumbs/SDaFtDxvStCoJChKy8Xg3g_pb_x300.png"
"352";"Inniskillin";"Gold Oak Aged Vidal Icewine 2006";"Dessert";"Canada
·
Niagara Peninsula";"4.5";"94 ratings";"https://images.vivino.com/thumbs/F_0jb2leSvqFcCYo7rt62w_pb_x300.png"
"353";"Château de Fargues";"Sauternes (Lur Saluces) 2007";"Dessert";"France
·
Sauternes";"4.5";"93 ratings";"https://images.vivino.com/thumbs/6UkCAp0zR-StH2rQSPvU-g_pb_x300.png"
"354";"Tramin";"Roen 2014";"Dessert";"Italy
·
Südtirol - Alto Adige";"4.5";"91 ratings";"https://images.vivino.com/thumbs/HTi8_y9cRoyOb-3ALDDsuQ_pb_x300.png"
"355";"Château La Tour Blanche";"Sauternes (Premier Grand Cru Classé) 2004";"Dessert";"France
·
Sauternes";"4.5";"91 ratings";"https://images.vivino.com/thumbs/p9qtTwpGRCWoEWG20jv0Sw_pb_x300.png"
"356";"Marani";"Tvishi 2014";"Dessert";"Georgia
·
Racha-Lechkhumi";"4.5";"90 ratings";"https://images.vivino.com/thumbs/Utoc2hatTwSbtg1fSfIvGw_pb_x300.png"
"357";"Dolce";"Dolce (Late Harvest) 2006";"Dessert";"United States
·
Napa Valley";"4.5";"90 ratings";"https://images.vivino.com/thumbs/Sjyvsv8cQJqxqIjXbKWI8g_pb_x300.png"
"358";"Fattoria Zerbina";"Scacco Matto Albana di Romagna Passito 2013";"Dessert";"Italy
·
Albana di Romagna";"4.5";"88 ratings";"https://images.vivino.com/thumbs/_UMGIz1ZRse-Cng6Dxh55A_pb_x300.png"
"359";"Isole e Olena";"Vin Santo del Chianti Classico 2003";"Dessert";"Italy
·
Vin Santo del Chianti Classico";"4.5";"87 ratings";"https://images.vivino.com/thumbs/maz5vkYqTrqziovpEKXPAg_pb_x300.png"
"360";"Bertani";"Recioto della Valpolicella Classico Superiore 1981";"Dessert";"Italy
·
Recioto della Valpolicella";"4.5";"86 ratings";"https://images.vivino.com/thumbs/R1CkuadKRMyWT42aA-h9Gg_pb_x300.png"
"361";"Château Climens";"Barsac (Premier Grand Cru Classé) 1990";"Dessert";"France
·
Barsac";"4.5";"86 ratings";"https://images.vivino.com/thumbs/nA-TeA6IRL6ITv-2DPy8rw_pb_x300.png"
"362";"Weingut Benedict Loosen Erben";"Ürziger Würzgarten Riesling Auslese 1979";"Dessert";"Germany
·
Mosel";"4.5";"84 ratings";"https://images.vivino.com/thumbs/U5LeFpHFS6au-pU_N05kqw_pb_x300.png"
"363";"St. Michael-Eppan";"Sanct Valentin Comtess Passito 2016";"Dessert";"Italy
·
Südtirol - Alto Adige";"4.5";"84 ratings";"https://images.vivino.com/thumbs/13DxQsxJSBe2C_qOn9Ncyw_pb_x300.png"
"364";"Angerhof Tschida";"Grüner Veltliner Eiswein 2015";"Dessert";"Austria
·
Neusiedlersee";"4.5";"83 ratings";"https://images.vivino.com/thumbs/jlXoDoBrTDisQnBeV4Ivvw_pb_x300.png"
"365";"Baumard";"Quarts de Chaume 2005";"Dessert";"France
·
Quarts de Chaume";"4.5";"79 ratings";"https://images.vivino.com/thumbs/qBBNWcfcQcmQUPnSI8EnIw_pb_x300.png"
"366";"Château Filhot";"Sauternes (Grand Cru Classé) 1990";"Dessert";"France
·
Sauternes";"4.5";"79 ratings";"https://images.vivino.com/thumbs/3pdVklK5Ty6q0Sy9-tQq9w_pb_x300.png"
"367";"Château Dereszla";"Aszú 6 puttonyos 2005";"Dessert";"Hungary
·
Tokaj";"4.5";"79 ratings";"https://images.vivino.com/thumbs/120u_uuVTvG1WDqalE2MFA_pb_x300.png"
"368";"Erasmo";"Late Harvest Torontel 2010";"Dessert";"Chile
·
Maule Valley";"4.5";"78 ratings";"https://images.vivino.com/thumbs/RRga-5jXSOys8m6E40xqqA_pb_x300.png"
"369";"Donnafugata";"Ben Ryé Passito di Pantelleria 2004";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"78 ratings";"https://images.vivino.com/thumbs/tWuXrj0nRZCum1ezynysLA_pb_x300.png"
"370";"De Kasteelhoeve";"Flobelle Cream N.V.";"Dessert";"Germany
·
Rheinhessen";"4.5";"82 ratings";"https://images.vivino.com/highlights/icon/top_ranked.svg"
"371";"Château de Fargues";"Sauternes (Lur Saluces) 2010";"Dessert";"France
·
Sauternes";"4.5";"77 ratings";"https://images.vivino.com/thumbs/6UkCAp0zR-StH2rQSPvU-g_pb_x300.png"
"372";"Tokaj Classic";"Tokaji Aszú 6 Puttonyos 1999";"Dessert";"Hungary
·
Tokaj";"4.5";"77 ratings";"https://images.vivino.com/thumbs/BeCBTxu1T2OAFATSYqcdTw_pb_x300.png"
"373";"Château Gilette";"Sauternes (Crème de Tête) 1990";"Dessert";"France
·
Sauternes";"4.5";"76 ratings";"https://images.vivino.com/thumbs/xIJCj0FjTwq2Hm682izw0Q_pb_x300.png"
"374";"Királyudvar";"Tokaji Aszú 6 Puttonyos 2006";"Dessert";"Hungary
·
Tokaj";"4.5";"75 ratings";"https://images.vivino.com/thumbs/GLTn3UFQTBefY_ViLrUzUA_pb_x300.png"
"375";"Château de Fargues";"Sauternes (Lur Saluces) 1998";"Dessert";"France
·
Sauternes";"4.5";"74 ratings";"https://images.vivino.com/thumbs/6UkCAp0zR-StH2rQSPvU-g_pb_x300.png"
"376";"Donnafugata";"Ben Ryè Passito di Pantelleria Edizione Limitata 2014";"Dessert";"Italy
·
Passito di Pantelleria";"4.5";"73 ratings";"https://images.vivino.com/thumbs/t-B11h9fSM6omIela450TQ_pb_x300.png"
"377";"Château Guiraud";"Sauternes (Premier Grand Cru Classé) 1983";"Dessert";"France
·
Sauternes";"4.5";"72 ratings";"https://images.vivino.com/thumbs/seeWxpDkRimnnDRRdUoRDQ_pb_x300.png"
"378";"Château Rieussec";"Sauternes (Premier Grand Cru Classé) 1985";"Dessert";"France
·
Sauternes";"4.5";"72 ratings";"https://images.vivino.com/thumbs/gnOwIVXJQ6abQRMgMzGoAg_pb_x300.png"
"379";"Barbeito";"Frasqueira Verdelho N.V.";"Dessert";"Portugal
·
Madeira";"4.5";"73 ratings";"https://images.vivino.com/thumbs/VhaK-rlTTRuwlM36xUFvyg_pb_x300.png"
